last_updated,country,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
2024-07,Timor-Leste,-8.56,125.57000000000001,1721109407.142857,23.642857142857142,74.57142857142857,6.357142857142857,10.235714285714286,147.5,1013.3928571428571,29.92535714285714,0.07785714285714286,0.002857142857142857,75.96428571428571,25.571428571428573,25.664285714285715,78.18571428571428,9.928571428571429,5.928571428571429,1.0,9.310714285714285,14.992857142857144,228.99642857142857,36.75714285714286,0.22142857142857145,0.13571428571428573,2.1392857142857142,4.817857142857143,1.0,1.0,43.857142857142854
2024-07,Tonga,-21.13,-175.2,1721009141.3793104,21.917241379310347,71.45172413793104,12.23103448275862,19.693103448275863,129.41379310344828,1016.7241379310345,30.02310344827586,0.03379310344827586,0.0006896551724137932,79.6896551724138,50.275862068965516,23.06206896551724,73.50344827586207,9.96551724137931,5.9655172413793105,1.0,22.593103448275862,36.358620689655176,217.70344827586206,58.96206896551725,0.1931034482758621,0.27586206896551724,2.003448275862069,8.886206896551723,1.0,1.0,44.37931034482759
2024-07,Trinidad and Tobago,10.65,-61.52,1721101313.7931035,27.36896551724138,81.2448275862069,5.7,9.186206896551724,81.89655172413794,1014.4137931034483,29.955172413793104,0.41793103448275865,0.01620689655172414,82.44827586206897,38.48275862068966,31.155172413793103,88.06206896551724,9.758620689655173,5.827586206896552,6.413793103448276,10.279310344827588,16.53448275862069,247.70344827586206,26.489655172413794,4.658620689655172,1.7275862068965517,1.3517241379310345,2.6620689655172414,1.0,1.0,43.758620689655174
2024-07,Tunisia,36.8,10.179999999999998,1721109375.0,34.21785714285714,93.59642857142856,12.200000000000001,19.65357142857143,119.42857142857143,1013.2857142857143,29.920357142857142,0.0,0.0,36.92857142857143,11.892857142857142,34.892857142857146,94.78214285714286,10.0,6.0,8.214285714285714,15.585714285714285,25.082142857142856,196.88214285714284,103.24285714285715,0.8607142857142857,1.9428571428571428,9.921428571428573,21.142857142857142,1.2142857142857142,1.2857142857142858,43.857142857142854
2024-07,Turkey,39.74333333333333,30.285964912280704,1721105242.1052632,32.150877192982456,89.87368421052632,14.389473684210527,23.173684210526318,96.59649122807018,1008.421052631579,29.778596491228072,0.11333333333333333,0.004210526315789474,32.421052631578945,27.54385964912281,31.373684210526314,88.45438596491228,10.0,6.0,7.771929824561403,18.387719298245614,29.585964912280705,186.9842105263158,110.12456140350878,2.163157894736842,2.3473684210526318,6.471929824561403,10.252631578947367,1.0350877192982457,1.087719298245614,43.80701754385965
2024-07,Turkmenistan,37.95,58.38,1721109407.142857,37.489285714285714,99.47142857142856,9.682142857142859,15.607142857142858,215.57142857142858,1004.3571428571429,29.659285714285716,0.08071428571428571,0.002857142857142857,19.571428571428573,27.142857142857142,36.975,98.53928571428571,9.964285714285714,5.964285714285714,8.678571428571429,12.907142857142858,20.771428571428572,178.1107142857143,99.93928571428572,1.1500000000000001,1.3607142857142858,10.892857142857142,51.121428571428574,1.1428571428571428,1.3571428571428572,43.857142857142854
2024-07,Turkménistan,37.7,65.37,1720875600.0,37.8,100.1,13.6,22.0,332.0,998.0,29.46,0.0,0.0,11.0,2.0,36.8,98.3,10.0,6.0,9.0,15.7,25.3,161.9,105.9,0.3,0.2,6.7,32.6,1.0,1.0,41.0
2024-07,Tuvalu,-8.52,179.22,1721009141.3793104,28.731034482758623,83.72068965517242,10.37241379310345,16.73103448275862,78.37931034482759,1009.6551724137931,29.817241379310346,0.3062068965517241,0.011379310344827587,81.96551724137932,59.0,33.41379310344828,92.13103448275862,10.0,6.0,1.0,19.686206896551724,31.686206896551724,207.86896551724138,36.76206896551724,0.003448275862068966,0.07241379310344828,1.7344827586206895,5.789655172413793,1.0,1.0,44.37931034482759
2024-07,Uganda,0.32,32.57,1721109407.142857,26.75,80.16071428571429,8.928571428571429,14.360714285714286,181.75,1013.2142857142857,29.91857142857143,0.015,0.00035714285714285714,50.785714285714285,29.678571428571427,27.060714285714287,80.73214285714286,9.857142857142858,5.857142857142857,6.428571428571429,11.257142857142856,18.103571428571428,445.25357142857143,56.48571428571428,0.9607142857142856,0.6714285714285715,9.582142857142857,13.525,1.1071428571428572,1.3571428571428572,43.857142857142854
2024-07,Ukraine,50.43,30.520000000000003,1721101344.8275862,30.49655172413793,86.90689655172415,8.193103448275862,13.196551724137931,205.86206896551724,1012.2758620689655,29.891724137931035,0.014827586206896552,0.0006896551724137932,31.96551724137931,23.82758620689655,29.97241379310345,85.95172413793104,10.0,6.0,7.620689655172414,9.651724137931033,15.544827586206896,179.15862068965518,90.17931034482758,0.906896551724138,2.5931034482758624,3.7413793103448274,4.068965517241379,1.0,1.0,43.758620689655174
2024-07,United Arab Emirates,24.47,54.37,1721101313.7931035,37.50344827586206,99.51724137931035,12.772413793103448,20.56206896551724,297.2758620689655,993.8965517241379,29.347586206896555,0.0,0.0,51.172413793103445,2.5517241379310347,43.89655172413793,111.02758620689656,9.517241379310345,5.586206896551724,8.310344827586206,20.73793103448276,33.37241379310345,248.73103448275862,156.4655172413793,0.5172413793103449,4.162068965517242,55.97586206896552,140.51724137931035,3.0,6.448275862068965,43.758620689655174
2024-07,United Kingdom,51.52,-0.11,1721109342.857143,20.95357142857143,69.71071428571429,9.467857142857143,15.242857142857144,228.21428571428572,1013.6785714285714,29.93535714285714,0.061785714285714284,0.0017857142857142859,60.32142857142857,55.607142857142854,21.407142857142855,70.52142857142857,9.607142857142858,5.75,4.857142857142857,12.375,19.917857142857144,174.04999999999998,82.30714285714285,6.675,4.607142857142857,3.4214285714285713,4.264285714285714,1.0357142857142858,1.0357142857142858,43.857142857142854
2024-07,United States of America,48.07999999999999,-123.04000000000002,1721086133.3333333,11.292592592592591,52.32592592592592,6.322222222222223,10.207407407407409,212.66666666666666,1017.9629629629629,30.06111111111111,0.008888888888888889,0.00037037037037037035,94.92592592592592,33.148148148148145,10.903703703703703,51.62222222222222,11.881481481481481,6.7407407407407405,2.0,9.944444444444445,16.011111111111113,167.08888888888887,45.81111111111112,3.411111111111111,1.2444444444444445,3.94074074074074,6.185185185185185,1.0,1.0,41.888888888888886
2024-07,Uruguay,-34.86,-56.17,1721101313.7931035,7.541379310344827,45.57586206896552,6.455172413793103,10.379310344827585,183.72413793103448,1024.7241379310344,30.260689655172413,0.0006896551724137932,0.0,81.65517241379311,20.06896551724138,5.396551724137931,41.706896551724135,9.448275862068966,5.620689655172414,4.137931034482759,12.46896551724138,20.048275862068966,867.9586206896552,19.903448275862072,17.106896551724137,12.951724137931034,21.820689655172412,30.372413793103448,1.6896551724137931,2.6551724137931036,43.758620689655174
2024-07,Uzbekistan,41.32,69.25,1721101344.8275862,35.93448275862069,96.67241379310344,10.12758620689655,16.29310344827586,274.8965517241379,1002.6206896551724,29.60896551724138,0.0020689655172413794,0.0,17.482758620689655,3.6206896551724137,34.682758620689654,94.40689655172415,10.0,6.0,8.724137931034482,13.86896551724138,22.33448275862069,189.39655172413794,98.37241379310345,3.6689655172413795,1.1241379310344828,6.558620689655172,25.16896551724138,1.0689655172413792,1.0689655172413792,43.758620689655174
2024-07,Vanuatu,-17.729999999999997,168.32,1721062675.862069,22.57241379310345,72.62068965517241,7.868965517241379,12.679310344827586,113.51724137931035,1015.0,29.971379310344826,0.10862068965517241,0.003103448275862069,84.79310344827586,69.86206896551724,24.193103448275863,75.5206896551724,9.827586206896552,5.862068965517241,1.0,20.013793103448275,32.203448275862065,216.55862068965516,55.1551724137931,0.22068965517241382,1.0448275862068965,2.9413793103448276,10.017241379310345,1.0,1.0,43.6551724137931
2024-07,Vatican City,41.9,12.45,1721101251.724138,34.272413793103446,93.69310344827586,10.420689655172414,16.779310344827586,226.41379310344828,1012.0689655172414,29.883793103448276,0.0020689655172413794,0.0,33.13793103448276,8.96551724137931,34.5103448275862,94.12068965517241,9.775862068965518,5.862068965517241,8.413793103448276,14.244827586206897,22.93103448275862,198.72758620689658,114.76896551724138,1.2689655172413792,0.6172413793103447,6.279310344827586,11.53103448275862,1.0,1.0344827586206897,43.758620689655174
2024-07,Venezuela,10.5,-66.92,1721101344.8275862,24.862068965517242,76.7551724137931,3.9379310344827587,6.341379310344828,135.51724137931035,1015.2413793103449,29.978620689655173,0.06241379310344828,0.0020689655172413794,78.3103448275862,17.586206896551722,27.051724137931036,80.67241379310344,9.413793103448276,5.586206896551724,5.586206896551724,6.2,9.975862068965517,452.11034482758623,11.182758620689656,21.45862068965517,40.38275862068965,12.66551724137931,13.26896551724138,1.2413793103448276,1.5862068965517242,43.758620689655174
2024-07,Vietnam,21.07313725490196,105.35392156862746,1721189911.764706,27.649019607843137,81.76470588235294,5.601960784313725,9.02156862745098,150.35294117647058,1002.843137254902,29.613725490196078,0.4492156862745098,0.017254901960784313,87.90196078431373,56.76470588235294,32.87450980392157,91.1470588235294,8.764705882352942,5.196078431372549,1.0,9.858823529411765,15.864705882352942,904.6313725490196,33.550980392156866,33.13725490196079,20.203921568627447,31.2921568627451,37.73921568627451,2.0,3.4313725490196076,46.588235294117645
2024-07,Yemen,15.35,44.21,1721109407.142857,24.553571428571427,76.20714285714287,8.907142857142857,14.332142857142857,207.78571428571428,1008.5714285714286,29.782857142857143,0.22999999999999998,0.008214285714285714,34.785714285714285,64.57142857142857,24.360714285714288,75.86071428571428,9.25,5.428571428571429,5.642857142857143,10.4,16.739285714285714,167.61785714285716,90.10714285714286,1.5714285714285714,4.335714285714286,24.907142857142855,91.48928571428571,2.0,2.392857142857143,43.857142857142854
2024-07,Zambia,-15.42,28.28,1721101375.862069,27.67241379310345,81.82068965517242,6.4206896551724135,10.33448275862069,105.06896551724138,1014.5172413793103,29.95793103448276,0.0,0.0,14.03448275862069,1.0,25.844827586206897,78.51034482758621,10.0,6.0,8.0,7.386206896551724,11.89310344827586,849.8896551724138,90.36896551724138,1.6896551724137931,4.037931034482758,15.624137931034484,21.913793103448278,1.4482758620689655,1.8275862068965518,43.758620689655174
2024-07,Zimbabwe,-17.82,31.039999999999996,1721086133.3333333,25.81111111111111,78.46666666666667,4.4222222222222225,7.133333333333333,106.25925925925925,1015.4814814814815,29.987777777777776,0.0,0.0,12.148148148148149,0.6296296296296297,24.45925925925926,76.02592592592592,10.0,6.0,7.851851851851852,5.525925925925925,8.914814814814815,404.3777777777778,94.4925925925926,2.951851851851852,7.974074074074075,25.814814814814813,30.53333333333333,2.074074074074074,2.740740740740741,41.888888888888886
2024-07,Гватемала,14.62,-90.53,1720875600.0,15.9,60.6,4.0,6.5,356.0,1020.0,30.12,0.0,0.0,95.0,46.0,15.9,60.6,2.0,1.0,4.0,6.5,10.5,607.5,2.2,5.5,12.2,40.8,68.8,3.0,4.0,41.0
2024-07,Польша,51.12,17.53,1720875600.0,24.2,75.5,8.5,13.7,288.0,1013.0,29.9,0.0,0.0,56.0,74.0,25.5,77.8,10.0,6.0,5.0,9.8,15.7,176.9,86.6,0.8,0.3,2.5,2.6,1.0,1.0,41.0
2024-07,Турция,39.55,27.62,1720875600.0,34.0,93.2,15.0,24.1,360.0,1006.0,29.71,0.0,0.0,44.0,25.0,34.2,93.5,10.0,6.0,8.0,21.9,35.2,205.3,123.0,0.7,2.7,11.3,14.2,1.0,1.0,41.0
2024-07,كولومبيا,6.43,-70.92,1720875600.0,23.1,73.5,4.0,6.5,323.0,1017.0,30.04,0.05,0.0,95.0,92.0,25.5,77.9,2.0,1.0,5.0,5.7,9.1,205.3,4.4,0.3,0.0,0.5,0.5,1.0,1.0,41.0
2024-07,火鸡,38.85,34.65,1720875600.0,29.7,85.4,11.4,18.4,359.0,1003.0,29.62,0.0,0.0,24.0,4.0,27.9,82.3,10.0,6.0,7.0,13.1,21.1,191.9,85.1,0.4,0.3,3.0,3.4,1.0,1.0,41.0
2024-08,Afghanistan,34.52,69.18,1723810587.096774,30.848387096774193,87.53870967741935,12.551612903225807,20.19677419354839,57.70967741935484,1001.258064516129,29.566451612903226,0.037096774193548385,0.0012903225806451613,20.548387096774192,11.903225806451612,29.316129032258065,84.75806451612904,9.774193548387096,5.838709677419355,7.483870967741935,14.432258064516128,23.238709677419354,605.0258064516129,119.61290322580645,3.641935483870968,0.3064516129032258,9.638709677419355,22.674193548387095,1.032258064516129,1.2258064516129032,45.54838709677419
2024-08,Albania,41.33,19.82,1723810529.032258,34.980645161290326,94.96451612903226,11.254838709677419,18.125806451612902,297.5806451612903,1010.5483870967741,29.840967741935486,0.02225806451612903,0.0006451612903225806,32.12903225806452,12.0,34.73548387096774,94.52903225806452,10.0,6.0,8.129032258064516,14.893548387096773,23.9741935483871,227.13870967741937,110.7258064516129,1.5161290322580645,0.9645161290322581,7.712903225806452,9.041935483870969,1.064516129032258,1.1935483870967742,45.54838709677419
2024-08,Algeria,36.76,3.05,1723810587.096774,31.483870967741936,88.67096774193548,10.906451612903227,17.580645161290324,173.7741935483871,1013.1612903225806,29.916129032258063,0.0,0.0,51.74193548387097,18.93548387096774,35.09032258064516,95.13870967741936,9.935483870967742,5.935483870967742,7.419354838709677,13.916129032258064,22.387096774193548,272.4193548387097,148.26774193548388,10.203225806451613,3.664516129032258,14.345161290322581,30.596774193548388,1.3870967741935485,1.7096774193548387,45.54838709677419
2024-08,Andorra,42.5,1.52,1723810558.064516,23.416129032258063,74.16129032258064,5.706451612903226,9.180645161290323,204.74193548387098,1016.2903225806451,30.011612903225807,0.13,0.004838709677419355,42.16129032258065,43.45161290322581,23.496774193548386,74.28709677419356,9.870967741935484,5.870967741935484,5.516129032258065,6.845161290322581,11.006451612903225,171.58064516129033,69.35483870967742,0.42903225806451617,0.21290322580645163,3.664516129032258,5.309677419354839,1.0,1.0,45.54838709677419
2024-08,Angola,-8.84,13.23,1723810587.096774,24.458064516129035,76.03225806451613,9.13225806451613,14.687096774193549,276.7741935483871,1013.5806451612904,29.92806451612903,0.0,0.0,67.83870967741936,36.096774193548384,26.5,79.69354838709677,9.67741935483871,5.741935483870968,7.0,15.47741935483871,24.9,1170.1967741935484,195.84193548387097,16.083870967741937,13.116129032258065,88.23870967741935,151.91935483870967,3.4838709677419355,7.67741935483871,45.54838709677419
2024-08,Antigua and Barbuda,17.12,-61.85,1723810587.096774,28.774193548387096,83.80645161290323,12.441935483870967,20.03548387096774,95.16129032258064,1015.0967741935484,29.97451612903226,0.11645161290322582,0.0038709677419354843,76.41935483870968,50.03225806451613,33.50322580645161,92.30645161290323,9.935483870967742,5.935483870967742,6.064516129032258,24.31935483870968,39.12580645161291,190.8548387096774,34.012903225806454,0.7258064516129032,0.5516129032258065,1.8516129032258064,6.561290322580645,1.0,1.0,45.54838709677419
2024-08,Argentina,-34.59,-58.67,1723810558.064516,9.764516129032257,49.567741935483866,7.648387096774194,12.30967741935484,185.09677419354838,1019.5806451612904,30.106451612903225,0.20516129032258063,0.007419354838709678,84.83870967741936,42.935483870967744,8.180645161290322,46.725806451612904,8.574193548387097,5.032258064516129,4.258064516129032,11.667741935483871,18.770967741935483,535.3548387096774,24.083870967741937,20.574193548387097,6.564516129032258,5.251612903225807,7.651612903225806,1.032258064516129,1.096774193548387,45.54838709677419
2024-08,Armenia,40.18,44.51,1723810558.064516,34.13225806451613,93.43870967741935,5.083870967741936,8.174193548387096,171.58064516129033,1007.1935483870968,29.741290322580646,0.0025806451612903226,0.0,22.193548387096776,23.580645161290324,32.89677419354839,91.21612903225805,10.0,6.0,8.096774193548388,7.909677419354839,12.73225806451613,205.38709677419354,119.19677419354838,0.9741935483870967,0.6516129032258065,6.864516129032259,12.661290322580646,1.064516129032258,1.1612903225806452,45.54838709677419
2024-08,Australia,-35.28,149.22,1723810587.096774,7.738709677419355,45.92903225806452,6.741935483870968,10.861290322580645,213.67741935483872,1020.8387096774194,30.146774193548385,0.33,0.013225806451612905,86.09677419354838,36.29032258064516,6.809677419354839,44.23870967741936,9.412903225806453,5.612903225806452,1.0,11.183870967741935,18.0,231.23548387096776,30.816129032258065,6.145161290322581,0.4645161290322581,2.367741935483871,4.364516129032258,1.0,1.0,45.54838709677419
2024-08,Austria,48.2,16.37,1723810587.096774,29.43548387096774,84.99677419354839,8.641935483870967,13.922580645161291,216.48387096774192,1014.4516129032259,29.956129032258065,0.015483870967741935,0.0003225806451612903,43.32258064516129,18.967741935483872,29.270967741935483,84.68387096774192,10.0,6.0,7.354838709677419,11.280645161290321,18.14516129032258,230.11290322580646,108.10322580645162,2.129032258064516,1.664516129032258,5.419354838709677,6.267741935483872,1.0,1.064516129032258,45.54838709677419
2024-08,Azerbaijan,40.4,49.88,1723810558.064516,30.61935483870968,87.11612903225806,14.167741935483871,22.809677419354838,104.45161290322581,1009.2258064516129,29.801612903225806,0.003870967741935484,0.0,44.41935483870968,9.096774193548388,31.793548387096774,89.21612903225805,10.0,6.0,7.387096774193548,17.206451612903226,27.687096774193545,233.17419354838708,106.6,2.990322580645161,0.832258064516129,9.035483870967743,30.27741935483871,1.032258064516129,1.3225806451612903,45.54838709677419
2024-08,Bahamas,25.08,-77.35,1723810587.096774,28.42258064516129,83.16774193548386,10.26774193548387,16.5258064516129,134.1290322580645,1016.6129032258065,30.01967741935484,0.19967741935483868,0.0070967741935483875,78.90322580645162,56.70967741935484,32.60645161290322,90.6774193548387,9.47741935483871,5.645161290322581,6.32258064516129,18.825806451612905,30.316129032258065,200.75806451612902,44.08387096774193,2.829032258064516,2.9000000000000004,2.035483870967742,4.864516129032259,1.0,1.0,45.54838709677419
2024-08,Bahrain,26.24,50.58,1723810587.096774,36.94193548387097,98.51612903225806,12.906451612903227,20.77741935483871,144.8709677419355,998.0322580645161,29.471612903225807,0.0,0.0,56.225806451612904,2.6451612903225805,42.15161290322581,107.86774193548388,9.96774193548387,5.967741935483871,8.580645161290322,20.83225806451613,33.5258064516129,312.03225806451616,225.4225806451613,2.7225806451612904,21.34193548387097,53.12903225806452,128.59354838709677,2.7096774193548385,5.193548387096774,45.54838709677419
2024-08,Bangladesh,23.72,90.41,1723810587.096774,28.961290322580645,84.10967741935484,11.080645161290322,17.838709677419356,161.7741935483871,1001.9677419354839,29.587741935483873,0.6003225806451613,0.023870967741935485,78.61290322580645,68.70967741935483,34.26451612903226,93.67096774193548,8.64516129032258,5.096774193548387,6.516129032258065,16.906451612903226,27.206451612903226,612.3516129032258,30.18064516129032,23.096774193548388,6.290322580645161,12.038709677419355,15.45483870967742,1.1290322580645162,1.5483870967741935,45.54838709677419
2024-08,Barbados,13.1,-59.62,1723810558.064516,28.716129032258067,83.69032258064516,13.425806451612903,21.61935483870968,96.90322580645162,1013.8709677419355,29.936451612903223,0.12774193548387097,0.004516129032258065,79.16129032258064,58.096774193548384,33.00645161290323,91.3967741935484,9.96774193548387,5.967741935483871,6.096774193548387,18.85483870967742,30.361290322580647,232.84516129032258,27.093548387096774,2.5870967741935487,1.8709677419354838,1.3419354838709678,3.383870967741936,1.0,1.0,45.54838709677419
2024-08,Belarus,53.9,27.57,1723810558.064516,24.664516129032258,76.41935483870968,9.348387096774195,15.04516129032258,239.25806451612902,1014.483870967742,29.95709677419355,0.07387096774193548,0.0025806451612903226,52.25806451612903,39.61290322580645,24.91290322580645,76.85161290322581,9.96774193548387,5.967741935483871,6.064516129032258,12.138709677419355,19.538709677419355,210.99677419354836,84.75483870967743,1.3064516129032258,1.3290322580645162,3.648387096774193,3.8870967741935485,1.0,1.0,45.54838709677419
2024-08,Belgium,51.04,3.98,1723810630.6451614,23.437096774193545,74.18870967741935,9.508064516129032,15.3,214.1290322580645,1014.6935483870968,29.963548387096775,0.055806451612903235,0.0017741935483870969,59.11290322580645,41.0,24.366129032258065,75.8483870967742,9.82258064516129,5.870967741935484,5.806451612903226,12.451612903225806,20.05322580645161,237.01774193548388,102.50161290322582,4.535483870967742,2.564516129032258,6.174193548387097,8.808064516129033,1.0483870967741935,1.1451612903225807,45.54838709677419
2024-08,Belize,17.25,-88.77,1723810587.096774,23.79032258064516,74.81290322580645,2.232258064516129,3.648387096774194,206.03225806451613,1013.5483870967741,29.929032258064513,0.04225806451612903,0.0012903225806451613,97.70967741935483,82.19354838709677,26.46451612903226,79.63548387096773,2.3548387096774195,1.3548387096774193,5.032258064516129,4.580645161290323,7.3903225806451625,139.08064516129033,5.283870967741936,0.17096774193548386,0.05806451612903226,1.6741935483870967,2.0548387096774197,1.0,1.0,45.54838709677419
2024-08,Benin,6.48,2.62,1723810587.096774,28.135483870967743,82.64516129032258,13.719354838709679,22.09032258064516,225.96774193548387,1013.8709677419355,29.936774193548384,0.08967741935483871,0.0032258064516129032,70.74193548387096,60.12903225806452,30.616129032258065,87.10645161290323,9.564516129032258,5.709677419354839,6.064516129032258,16.793548387096774,27.0258064516129,446.4225806451613,48.24193548387097,1.1064516129032258,0.9935483870967742,3.7806451612903227,7.351612903225806,1.0,1.0,45.54838709677419
2024-08,Bhutan,27.48,89.6,1723810558.064516,14.580645161290322,58.26451612903226,2.641935483870968,4.267741935483872,135.83870967741936,1009.3870967741935,29.807741935483868,0.7358064516129031,0.02967741935483871,93.12903225806451,76.64516129032258,14.841935483870968,58.722580645161294,9.225806451612904,5.354838709677419,3.3548387096774195,4.487096774193549,7.22258064516129,257.6677419354839,32.01935483870968,0.5032258064516129,0.5483870967741935,5.041935483870968,6.312903225806451,1.0,1.0,45.54838709677419
2024-08,Bolivia,-15.11,-66.17,1723810630.6451614,17.067741935483873,62.72741935483871,3.2661290322580645,5.280645161290322,158.19354838709677,1016.5,30.01806451612903,0.0017741935483870969,0.0,53.435483870967744,18.887096774193548,17.230645161290322,63.020967741935486,10.0,6.0,5.870967741935484,5.02741935483871,8.096774193548388,317.2903225806452,23.79032258064516,1.3645161290322583,0.47419354838709676,21.198387096774194,23.309677419354838,1.5483870967741935,2.5,45.54838709677419
2024-08,Bosnia and Herzegovina,43.85,18.38,1723810587.096774,30.425806451612903,86.75806451612904,4.816129032258065,7.770967741935484,157.38709677419354,1014.1935483870968,29.94645161290323,0.3258064516129032,0.012580645161290323,36.903225806451616,32.38709677419355,30.4,86.69677419354838,9.96774193548387,5.967741935483871,7.0,7.538709677419354,12.138709677419355,211.64193548387095,101.63225806451612,2.074193548387097,17.567741935483873,7.116129032258065,8.087096774193547,1.064516129032258,1.1290322580645162,45.54838709677419
2024-08,Botswana,-24.65,25.91,1723810587.096774,26.967741935483872,80.54516129032258,7.751612903225807,12.480645161290322,151.41935483870967,1017.6451612903226,30.052258064516128,0.0,0.0,15.612903225806452,2.5161290322580645,25.451612903225808,77.80000000000001,10.0,6.0,7.870967741935484,8.903225806451612,14.332258064516129,260.89677419354837,81.12903225806451,1.0612903225806452,1.2870967741935484,8.190322580645162,15.22258064516129,1.032258064516129,1.2258064516129032,45.54838709677419
2024-08,Brazil,-2.08,-58.17,1723810587.096774,28.5258064516129,83.36774193548388,3.5806451612903225,5.767741935483872,86.64516129032258,1013.6451612903226,29.929032258064513,0.000967741935483871,0.0,51.74193548387097,19.903225806451612,29.503225806451614,85.08387096774193,10.0,6.0,7.967741935483871,4.809677419354839,7.732258064516128,233.4741935483871,21.393548387096775,0.17419354838709677,0.16774193548387098,4.374193548387097,4.974193548387096,1.0,1.0,45.54838709677419
2024-08,Brunei Darussalam,4.88,114.93,1723810587.096774,26.864516129032257,80.35483870967742,3.6322580645161286,5.841935483870968,181.5483870967742,1009.6129032258065,29.816129032258065,0.8496774193548388,0.03258064516129032,85.70967741935483,73.03225806451613,31.177419354838708,88.12903225806451,9.290322580645162,5.483870967741935,1.0,7.729032258064516,12.432258064516128,404.6354838709678,30.81935483870968,4.074193548387097,1.1612903225806452,2.0451612903225804,2.261290322580645,1.0,1.0,45.54838709677419
2024-08,Bulgaria,43.0,24.009999999999998,1723810572.580645,32.49032258064516,90.4758064516129,7.970967741935484,12.838709677419354,151.61290322580646,1011.9677419354839,29.88241935483871,0.09096774193548386,0.0035483870967741938,26.93548387096774,24.032258064516128,31.549999999999997,88.79516129032258,9.951612903225806,5.951612903225806,7.790322580645161,10.533870967741937,16.951612903225808,222.10806451612905,102.20645161290322,0.5741935483870968,0.5064516129032258,5.053225806451613,5.764516129032257,1.0,1.0161290322580645,45.54838709677419
2024-08,Burkina Faso,12.37,-1.52,1723810587.096774,29.103225806451615,84.37096774193549,11.580645161290322,18.62258064516129,235.83870967741936,1011.9032258064516,29.879677419354838,0.1964516129032258,0.0070967741935483875,67.12903225806451,69.80645161290323,32.435483870967744,90.37741935483871,9.548387096774194,5.67741935483871,6.290322580645161,14.903225806451612,23.98709677419355,387.9548387096774,21.67096774193548,0.9548387096774194,0.6741935483870968,3.1419354838709674,6.574193548387097,1.0,1.0,45.54838709677419
2024-08,Burundi,-3.38,29.36,1723810587.096774,28.041935483870965,82.48709677419355,10.251612903225807,16.503225806451614,191.09677419354838,1012.2258064516129,29.888387096774192,0.008064516129032258,0.0003225806451612903,43.225806451612904,17.612903225806452,28.31935483870968,82.95806451612904,9.161290322580646,5.354838709677419,7.709677419354839,13.26774193548387,21.36774193548387,387.5225806451613,85.3258064516129,0.7516129032258064,0.4129032258064516,14.7,18.01290322580645,1.5483870967741935,1.8064516129032258,45.54838709677419
2024-08,Cambodia,11.55,104.92,1723810587.096774,29.812903225806455,85.67096774193548,6.658064516129032,10.725806451612904,216.90322580645162,1006.3870967741935,29.721290322580646,0.32548387096774195,0.012258064516129033,77.16129032258064,58.483870967741936,34.019354838709674,93.21612903225805,9.709677419354838,5.709677419354839,1.0,14.77741935483871,23.774193548387096,632.4677419354839,17.387096774193548,10.358064516129033,3.4967741935483874,10.990322580645161,19.335483870967742,1.2580645161290323,1.3225806451612903,45.54838709677419
2024-08,Cameroon,7.32,13.58,1723810587.096774,22.651612903225807,72.7709677419355,5.058064516129033,8.138709677419355,245.03225806451613,1013.6774193548387,29.934516129032257,0.6016129032258064,0.023548387096774193,79.03225806451613,68.74193548387096,24.003225806451614,75.21290322580644,9.03225806451613,5.32258064516129,5.064516129032258,7.106451612903226,11.425806451612903,379.5548387096774,23.138709677419353,0.23225806451612904,0.0,0.5387096774193548,0.6032258064516128,1.0,1.0,45.54838709677419
2024-08,Canada,45.42,-75.7,1723810529.032258,16.990322580645163,62.58387096774193,6.47741935483871,10.412903225806453,233.09677419354838,1016.0645161290323,30.006451612903227,0.5019354838709678,0.019677419354838712,91.74193548387096,49.38709677419355,16.91290322580645,62.435483870967744,15.187096774193549,8.903225806451612,4.451612903225806,9.33548387096774,15.025806451612903,213.57419354838711,20.77741935483871,2.609677419354839,0.44193548387096776,3.7096774193548385,3.980645161290323,1.032258064516129,1.032258064516129,45.54838709677419
2024-08,Cape Verde,14.93,-23.51,1723810587.096774,28.338709677419356,83.01612903225806,10.106451612903227,16.274193548387096,109.51612903225806,1012.6451612903226,29.901612903225807,0.016451612903225808,0.0,69.51612903225806,52.483870967741936,32.18709677419355,89.9258064516129,9.935483870967742,5.935483870967742,6.580645161290323,13.093548387096773,21.074193548387097,202.21290322580646,51.17741935483871,0.6387096774193549,0.24838709677419354,7.199999999999999,27.567741935483873,1.0,1.1290322580645162,45.54838709677419
